time,altitude,apoapsis,periapsis,speed,pitch,throttle,mass,dynamic_pressure
273.73,101162.15,101345.45,-95008.65,1849.47,0.6278076171875,1.0,119930.36,0.0
273.85,101164.63,101351.32,-90591.72,1854.66,0.62841796875,1.0,119728.37,0.0
273.97,101166.68,101356.41,-86871.91,1858.99,0.628875732421875,1.0,119560.03,0.0
274.07,101168.74,101361.71,-83116.11,1863.33,0.629302978515625,1.0,119391.7,0.0
274.17,101171.19,101368.37,-78560.95,1868.54,0.6298828125,1.0,119189.7,0.0
274.29,101173.23,101374.18,-74724.22,1872.89,0.630462646484375,1.0,118987.7,0.0
274.41,101176.07,101382.77,-69289.52,1879.0,0.63116455078125,1.0,118785.7,0.0
274.53,101178.5,101390.59,-64571.47,1884.24,0.631866455078125,1.0,118583.7,0.0
274.65,101180.52,101397.47,-60596.95,1888.61,0.632476806640625,1.0,118415.35,0.0
274.75,101182.93,101406.19,-55775.35,1893.87,0.6331787109375,1.0,118213.36,0.0
274.87,101184.94,101413.91,-51713.21,1898.26,0.633697509765625,1.0,118045.02,0.0
274.97,101187.35,101423.74,-46784.87,1903.53,0.634307861328125,1.0,117843.02,0.0
275.09,101189.75,101434.29,-41796.95,1908.82,0.634918212890625,1.0,117641.02,0.0
275.21,101192.14,101445.64,-36748.46,1914.11,0.635528564453125,1.0,117439.02,0.0
275.33,101194.53,101457.89,-31638.42,1919.41,0.6361083984375,1.0,117237.02,0.0
275.45,101196.92,101471.19,-26465.84,1924.72,0.63671875,1.0,117035.02,0.0
275.57,101199.3,101485.67,-21229.71,1930.04,0.637359619140625,1.0,116833.02,0.0
275.69,101201.28,101498.78,-16817.01,1934.48,0.637908935546875,1.0,116664.68,0.0
275.79,101203.26,101512.98,-12358.93,1938.93,0.63861083984375,1.0,116462.68,0.0
275.91,101205.64,101531.65,-6948.53,1944.27,0.639190673828125,1.0,116294.34,0.0
276.01,101208.01,101552.42,-1471.03,1949.63,0.639892578125,1.0,116092.34,0.0
276.13,101209.99,101571.62,3145.44,1954.1,0.6405029296875,1.0,115924.02,0.0
276.23,101212.36,101597.35,8748.21,1959.47,0.64117431640625,1.0,115722.01,0.0
276.35,101214.34,101621.45,13470.17,1963.95,0.641815185546875,1.0,115520.01,0.0
276.47,101217.1,101660.22,20162.49,1970.24,0.64251708984375,1.0,115318.01,0.0
276.59,101219.48,101699.28,25974.9,1975.64,0.6431884765625,1.0,115116.01,0.0
276.71,101221.85,101745.26,31857.56,1981.05,0.64385986328125,1.0,114914.01,0.0
276.83,101224.22,101756.23,37809.89,1986.46,0.64453125,1.0,114712.01,0.0
276.95,101226.6,101810.19,43830.45,1991.89,0.64520263671875,1.0,114510.01,0.0
277.07,101228.98,101896.56,49916.36,1997.33,0.645843505859375,1.0,114308.01,0.0
277.19,101231.36,101920.25,56062.33,2002.78,0.646453857421875,1.0,114106.01,0.0
277.31,101233.75,101931.53,62258.75,2008.23,0.647064208984375,1.0,113904.01,0.0
277.43,101235.74,101934.45,67448.43,2012.79,0.647552490234375,1.0,113735.67,0.0
277.53,101238.13,101936.25,73678.67,2018.26,0.648162841796875,1.0,113533.67,0.0
277.65,101240.53,101939.88,79848.04,2023.75,0.6488037109375,1.0,113331.67,0.0
277.77,101242.54,101942.11,84838.86,2028.33,0.64935302734375,1.0,113163.34,0.0
277.87,101244.95,101945.37,90357.32,2033.83,0.649993896484375,1.0,112961.34,0.0
277.99,101247.36,101947.32,94727.63,2039.34,0.650634765625,1.0,112759.34,0.0
278.11,101249.79,101949.06,97383.64,2044.86,0.65130615234375,1.0,112557.33,0.0
278.23,101251.81,101951.12,98562.76,2049.47,0.651885986328125,1.0,112389.0,0.0
278.33,101253.84,101952.34,99240.67,2054.09,0.652496337890625,1.0,112220.66,0.0
278.43,101256.29,101955.59,99725.38,2059.64,0.653228759765625,1.0,112018.66,0.0
